Longitude,Latitude,Datetime,UHI Index,Region,nearest_building_distance,building_density,avg_building_age,avg_building_elevation,avg_building_height,avg_height_above_ground,nearest_building_height,nearest_building_height_above_ground,nearest_building_elevation,Air Temp at Surface,Relative Humidity,Avg Wind Speed,Wind Direction,Solar Flux,traffic_volume,avg_traffic_volume,cloud_fraction,LST,NDVI,SB01,SB02,SB03,SB04,SB06,SB07,SB08,SB8A,SB11,SB12,SNDVI
-73.94214833,40.80361167,2021-07-24 15:55:00,1.016705582,Manhattan,30.199116268037105,12169,99.27726189497905,51.334183044157555,59.55188008164049,8.217697037482937,416.0,406.0,10.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.16197404000002,0.2639999985694885,2599.0,2150.0,2599.0,2150.0,2404.0,2404.0,2546.0,2546.0,2546.0,2546.0,0.08432708688245315
-73.94209667,40.80367667,2021-07-24 15:55:00,1.021033011,Manhattan,34.36218094654568,12152,99.2616030283081,51.363965744400524,59.499930419202066,8.135964674801544,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.16197404000002,0.2639999985694885,2599.0,2094.0,2599.0,2094.0,2246.0,2246.0,2222.0,2222.0,2222.0,2222.0,0.029657089898053754
-73.94204667,40.80373833,2021-07-24 15:55:00,1.021033011,Manhattan,38.84417850034657,12138,99.2261492832427,51.43470733718054,59.48065280625639,8.045945469075843,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.11264190000003,0.2639999985694885,2599.0,2062.0,2599.0,2062.0,2208.0,2208.0,2326.0,2326.0,2326.0,2326.0,0.0601640838650866
-73.941955,40.80385833,2021-07-24 15:55:00,1.016705582,Manhattan,32.057270372375115,12101,99.23419552103132,51.48581824195816,59.372504648843965,7.886686406885805,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.30553087999999,0.2720000147819519,2600.0,2462.0,2600.0,2462.0,2754.0,2754.0,2880.0,2880.0,2880.0,2880.0,0.07824784724822163
-73.94191667,40.80391833,2021-07-24 15:55:00,1.021033011,Manhattan,29.94018863366674,12100,99.21173553719008,51.52125372146874,59.3574435272213,7.836189805752565,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.30553087999999,0.2720000147819519,2600.0,3028.0,2600.0,3028.0,3200.0,3200.0,3168.0,3168.0,3168.0,3168.0,0.022595222724338282
-73.94188,40.80397667,2021-07-24 15:55:00,1.021033011,Manhattan,28.504663524005416,12081,99.20966807383495,51.5431127308871,59.32092304297689,7.7778103120897875,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.30553087999999,0.2720000147819519,2600.0,3482.0,2600.0,3482.0,3542.0,3542.0,3344.0,3344.0,3344.0,3344.0,-0.020216818048637564
-73.94184667,40.80402667,2021-07-24 15:55:00,1.016705582,Manhattan,27.680985329828047,12080,99.20264900662252,51.57819748177601,59.291018883446824,7.712821401670807,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.28696092000001,0.2720000147819519,2600.0,2822.0,2600.0,2822.0,2640.0,2640.0,2490.0,2490.0,2490.0,2490.0,-0.0625
-73.941815,40.80407833,2021-07-24 15:55:00,1.016705582,Manhattan,27.542456870400816,12069,99.19330516198525,51.65359422933422,59.26983303954565,7.616238810211428,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.28696092000001,0.2720000147819519,2600.0,3018.0,2600.0,3018.0,2774.0,2774.0,2586.0,2586.0,2586.0,2586.0,-0.07708779443254818
-73.94178333,40.80412167,2021-07-24 15:55:00,1.018869297,Manhattan,27.694795617124967,12055,99.18390709249275,51.68431974765502,59.22649933691541,7.542179589260398,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.28696092000001,0.2720000147819519,2600.0,3018.0,2600.0,3018.0,2774.0,2774.0,2586.0,2586.0,2586.0,2586.0,-0.07708779443254818
-73.941755,40.80416,2021-07-24 15:55:00,1.018869297,Manhattan,28.24537552052805,12047,99.17639246285383,51.68377772240219,59.221751365374196,7.537973642972007,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.28696092000001,0.2720000147819519,1745.0,2460.0,1745.0,2460.0,2304.0,2304.0,2006.0,2006.0,2006.0,2006.0,-0.10165696372592924
-73.94173167,40.80419333,2021-07-24 15:55:00,1.021033011,Manhattan,29.03965200746157,12039,99.18224104992109,51.70808744077799,59.19460135105145,7.486513910273459,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.28696092000001,0.2720000147819519,1745.0,2460.0,1745.0,2460.0,2304.0,2304.0,2006.0,2006.0,2006.0,2006.0,-0.10165696372592924
-73.94171,40.804225,2021-07-24 15:55:00,1.021033011,Manhattan,30.013603074738725,12032,99.17137632978724,51.73952095808383,59.18077818129575,7.441257223211907,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.05943344000002,0.2720000147819519,1745.0,2460.0,1745.0,2460.0,2304.0,2304.0,2006.0,2006.0,2006.0,2006.0,-0.10165696372592924
-73.94169,40.80424833,2021-07-24 15:55:00,1.016705582,Manhattan,30.89839723736207,12029,99.14772632804056,51.73637800515764,59.19034205037601,7.453964045218369,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.05943344000002,0.2720000147819519,1745.0,2272.0,1745.0,2272.0,1870.0,1870.0,1350.0,1350.0,1350.0,1350.0,-0.2545554942020983
-73.94167167,40.80426833,2021-07-24 15:55:00,1.016705582,Manhattan,31.796735232028958,12027,99.1293755716305,51.76728513187453,59.17489153782512,7.40760640595058,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.23910864000004,0.2720000147819519,1745.0,2000.0,1745.0,2000.0,1788.0,1788.0,1464.0,1464.0,1464.0,1464.0,-0.15473441108545036
-73.94163833,40.80432333,2021-07-24 15:55:00,1.021033011,Manhattan,34.26669308583962,12017,99.1083465091121,51.818719293862934,59.164527762993586,7.345808469130653,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.23910864000004,0.2720000147819519,1592.0,1576.0,1592.0,1576.0,1404.0,1404.0,1384.0,1384.0,1384.0,1384.0,-0.06486486486486487
-73.94161667,40.80435667,2021-07-24 15:55:00,1.021033011,Manhattan,34.21869625336445,12009,99.09909234740611,51.84051329055912,59.15682663219064,7.31631334163153,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.23910864000004,0.2720000147819519,1592.0,1576.0,1592.0,1576.0,1404.0,1404.0,1384.0,1384.0,1384.0,1384.0,-0.06486486486486487
-73.94158833,40.80439333,2021-07-24 15:55:00,1.029687871,Manhattan,32.72818889551838,12002,99.07098816863856,51.8757712189428,59.14479401836668,7.26902279942388,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.23910864000004,0.2720000147819519,1592.0,1576.0,1592.0,1576.0,1404.0,1404.0,1384.0,1384.0,1384.0,1384.0,-0.06486486486486487
-73.94155833,40.804435,2021-07-24 15:55:00,1.029687871,Manhattan,30.444386934612673,11987,99.04921998832069,51.91142833291594,59.13031442395776,7.218886091041823,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.23910864000004,0.2720000147819519,1592.0,1438.0,1592.0,1438.0,1404.0,1404.0,1404.0,1404.0,1404.0,1404.0,-0.011963406052076003
-73.941525,40.80447667,2021-07-24 15:55:00,1.025360441,Manhattan,28.13493283760052,11985,99.04672507300792,52.020372380395756,59.11844488465309,7.0980725042573285,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.23910864000004,0.2720000147819519,1592.0,1438.0,1592.0,1438.0,1404.0,1404.0,1404.0,1404.0,1404.0,1404.0,-0.011963406052076003
-73.94149833,40.80451667,2021-07-24 15:55:00,1.025360441,Manhattan,26.70260397944363,11973,99.03215568362148,52.03610530714584,59.10454858061848,7.06844327347263,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.23910864000004,0.2720000147819519,1592.0,1108.0,1592.0,1108.0,1166.0,1166.0,1212.0,1212.0,1212.0,1212.0,0.04482758620689655
-73.94146833,40.80455667,2021-07-24 15:56:00,1.025360441,Manhattan,25.361644829539653,11960,99.02742474916388,52.03463855421687,59.10800901221134,7.073370457994479,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,34.84945435999998,0.2720000147819519,1592.0,1108.0,1592.0,1108.0,1166.0,1166.0,1212.0,1212.0,1212.0,1212.0,0.04482758620689655
-73.94141,40.80464167,2021-07-24 15:56:00,1.025360441,Manhattan,22.98788730303702,11937,99.00980145765267,52.114175538603405,59.098795530782134,6.9846199921787235,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,34.84945435999998,0.2720000147819519,1592.0,753.0,1592.0,753.0,843.0,843.0,623.0,623.0,623.0,623.0,-0.09447674418604651
-73.94128667,40.80480667,2021-07-24 15:56:00,1.016705582,Manhattan,17.922182717392587,11899,98.99235229851249,52.29930199310403,58.990652430571025,6.691350437466991,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.211764480000056,0.2720000147819519,1592.0,856.0,1592.0,856.0,1015.0,1015.0,954.0,954.0,954.0,954.0,0.05414364640883978
-73.94125333,40.80484667,2021-07-24 15:56:00,1.016825788,Manhattan,15.483461548408458,11888,98.9889804845222,52.31540404040404,58.97360902917677,6.658204988772726,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.211764480000056,0.2720000147819519,1592.0,856.0,1592.0,856.0,1015.0,1015.0,954.0,954.0,954.0,954.0,0.05414364640883978
-73.94122,40.804885,2021-07-24 15:56:00,1.025480648,Manhattan,13.791292510942748,11879,98.98568903106322,52.36349086007918,58.960776133630695,6.597285273551509,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,35.211764480000056,0.2720000147819519,2032.0,967.0,2032.0,967.0,1178.0,1178.0,1200.0,1200.0,1200.0,1200.0,0.10752191970466082
-73.94118167,40.80492167,2021-07-24 15:56:00,1.025480648,Manhattan,13.279619429965194,11866,98.96334063711444,52.43759487265981,58.91644325832771,6.478848385667901,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.04234334,0.2720000147819519,2032.0,967.0,2032.0,967.0,1178.0,1178.0,1200.0,1200.0,1200.0,1200.0,0.10752191970466082
-73.94114667,40.80495833,2021-07-24 15:56:00,1.025480648,Manhattan,13.978319495356558,11856,98.94011470985156,52.46564821066847,58.89585734884706,6.430209138178593,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.04234334,0.2720000147819519,2032.0,1370.0,2032.0,1370.0,1608.0,1608.0,1900.0,1900.0,1900.0,1900.0,0.1620795107033639
-73.94110667,40.804985,2021-07-24 15:56:00,1.025480648,Manhattan,16.345707272516258,11846,98.92959648826609,52.503378949146814,58.89625945417807,6.392880505031255,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.04234334,0.2720000147819519,2032.0,1370.0,2032.0,1370.0,1608.0,1608.0,1900.0,1900.0,1900.0,1900.0,0.1620795107033639
-73.94106167,40.805,2021-07-24 15:56:00,1.021153218,Manhattan,18.60170788020848,11823,98.93859426541486,52.50715192551841,58.828137915074066,6.32098598955565,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.04234334,0.2720000147819519,2032.0,1370.0,2032.0,1370.0,1608.0,1608.0,1900.0,1900.0,1900.0,1900.0,0.1620795107033639
-73.94101,40.80499833,2021-07-24 15:56:00,1.021153218,Manhattan,18.492341617395816,11811,98.95588857844382,52.56592103033384,58.77450433942468,6.208583309090835,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.04234334,0.2720000147819519,1941.0,1332.0,1941.0,1332.0,1754.0,1754.0,2160.0,2160.0,2160.0,2160.0,0.23711340206185566
-73.94095,40.80498167,2021-07-24 15:56:00,1.025480648,Manhattan,14.666357342532127,11781,98.93005687123335,52.5782856171948,58.73336481542265,6.155079198227846,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,36.04234334,0.2720000147819519,1941.0,1604.0,1941.0,1604.0,2128.0,2128.0,2408.0,2408.0,2408.0,2408.0,0.20039880358923232
-73.94088667,40.80495,2021-07-24 15:56:00,1.025480648,Manhattan,9.591833903747352,11752,98.89763444520082,52.55671946857435,58.69631825124766,6.1395987826733105,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,37.20105211999999,0.2720000147819519,1941.0,1604.0,1941.0,1604.0,2128.0,2128.0,2408.0,2408.0,2408.0,2408.0,0.20039880358923232
-73.940815,40.80491167,2021-07-24 15:56:00,1.021153218,Manhattan,5.157764536525432,11733,98.86832012273076,52.58781881770878,58.66140791366544,6.073589095956667,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,37.20105211999999,0.2720000147819519,1941.0,1428.0,1941.0,1428.0,1904.0,1904.0,2250.0,2250.0,2250.0,2250.0,0.2234910277324633
-73.94073167,40.80487,2021-07-24 15:56:00,1.021153218,Manhattan,8.717634302728827,11714,98.84002048830459,52.60201640464798,58.618942251562714,6.016925846914731,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,37.20105211999999,0.2720000147819519,1941.0,1550.0,1941.0,1550.0,2086.0,2086.0,2380.0,2380.0,2380.0,2380.0,0.21119592875318066
-73.940645,40.80482667,2021-07-24 15:56:00,1.016825788,Manhattan,13.174734062639715,11675,98.85910064239829,52.62528932704672,58.54259525195285,5.9173059249061275,144.48452595,129.48452595,15.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.19569594000001,0.2720000147819519,1753.0,1388.0,1753.0,1388.0,1854.0,1854.0,2276.0,2276.0,2276.0,2276.0,0.2423580786026201
-73.94055833,40.80478167,2021-07-24 15:56:00,1.016825788,Manhattan,19.574042382689285,11639,98.88143311281038,52.66268271711092,58.49442249465348,5.831739777542563,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.05897514000003,0.2720000147819519,1753.0,1262.0,1753.0,1262.0,1844.0,1844.0,2134.0,2134.0,2134.0,2134.0,0.25677267373380447
-73.940475,40.80473833,2021-07-24 15:56:00,1.012498358,Manhattan,17.157431827275587,11619,98.86504862724847,52.6484671029969,58.399498863132976,5.751031760136065,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.05897514000003,0.2720000147819519,1753.0,1642.0,1753.0,1642.0,2052.0,2052.0,2612.0,2612.0,2612.0,2612.0,0.22802068641278797
-73.94039167,40.80469333,2021-07-24 15:56:00,1.012498358,Manhattan,10.664676896105389,11597,98.84168319392947,52.660310612597065,58.32816184245297,5.667851229855911,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.05897514000003,0.2720000147819519,1753.0,1001.0,1753.0,1001.0,1470.0,1470.0,1808.0,1808.0,1808.0,1808.0,0.28729085083659667
-73.94030667,40.80465333,2021-07-24 15:56:00,1.010334643,Manhattan,10.330815347275456,11568,98.8265041493776,52.66231294870686,58.25111286149295,5.58879991278609,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.05897514000003,0.2720000147819519,1400.0,1486.0,1400.0,1486.0,1482.0,1482.0,1530.0,1530.0,1530.0,1530.0,0.014588859416445624
-73.940225,40.80462167,2021-07-24 15:56:00,1.010334643,Manhattan,16.327805959485048,11540,98.77686308492201,52.65837162923784,58.20956225566635,5.551190626428507,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.05897514000003,0.2720000147819519,1400.0,1072.0,1400.0,1072.0,1202.0,1202.0,1350.0,1350.0,1350.0,1350.0,0.1147811725846408
-73.94014833,40.804595,2021-07-24 15:56:00,0.997352354,Manhattan,20.34536115622211,11508,98.7359228362878,52.65333449265281,58.17930139979307,5.525966907140247,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.05897514000003,0.2720000147819519,1400.0,1182.0,1400.0,1182.0,1264.0,1264.0,1418.0,1418.0,1418.0,1418.0,0.09076923076923077
-73.94009,40.80456833,2021-07-24 15:56:00,0.997352354,Manhattan,22.917567280531976,11482,98.7201707019683,52.66736383442266,58.13163751762266,5.464273683199999,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.67763676000004,0.2720000147819519,1400.0,924.0,1400.0,924.0,1188.0,1188.0,1252.0,1252.0,1252.0,1252.0,0.15073529411764705
-73.94004667,40.80454833,2021-07-24 15:56:00,0.999516069,Manhattan,25.757813919987733,11457,98.69922318233394,52.64454148471616,58.068910099937106,5.424368615220959,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.67763676000004,0.2720000147819519,1400.0,924.0,1400.0,924.0,1188.0,1188.0,1252.0,1252.0,1252.0,1252.0,0.15073529411764705
-73.94001167,40.80453667,2021-07-24 15:56:00,0.999516069,Manhattan,28.346012891980635,11447,98.68166331789989,52.67395104895105,58.0567173083208,5.382766259369757,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.67763676000004,0.2720000147819519,1400.0,924.0,1400.0,924.0,1188.0,1188.0,1252.0,1252.0,1252.0,1252.0,0.15073529411764705
-73.93990167,40.80450167,2021-07-24 15:56:00,1.003843499,Manhattan,31.969714436414577,11408,98.60308555399719,52.64973684210526,58.030659564388586,5.38092272228333,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.63320250000004,0.2720000147819519,1400.0,1120.0,1400.0,1120.0,1332.0,1332.0,1182.0,1182.0,1182.0,1182.0,0.02693310165073849
-73.93986833,40.804485,2021-07-24 15:56:00,1.003843499,Manhattan,31.289971749918987,11387,98.58373583911478,52.64241145970648,58.006829790411274,5.364418330704807,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.63320250000004,0.2720000147819519,1400.0,1066.0,1400.0,1066.0,1378.0,1378.0,1434.0,1434.0,1434.0,1434.0,0.1472
-73.93982667,40.80446333,2021-07-24 15:56:00,1.003843499,Manhattan,31.034165589548355,11382,98.5646635037779,52.646474415333216,57.99366230984878,5.347187894515565,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.34950684,0.2720000147819519,1400.0,1066.0,1400.0,1066.0,1378.0,1378.0,1434.0,1434.0,1434.0,1434.0,0.1472
-73.93977667,40.80444,2021-07-24 15:56:00,1.010334643,Manhattan,31.72922930511555,11358,98.51672829723543,52.64229074889868,57.97147020760177,5.329179458703084,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.34950684,0.2720000147819519,1400.0,1242.0,1400.0,1242.0,1540.0,1540.0,1562.0,1562.0,1562.0,1562.0,0.11412268188302425
-73.93972167,40.804415,2021-07-24 15:56:00,1.010334643,Manhattan,33.593337715330584,11339,98.4848752094541,52.67240314182332,57.94504007508693,5.272636933263612,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.34950684,0.2720000147819519,1400.0,1242.0,1400.0,1242.0,1540.0,1540.0,1562.0,1562.0,1562.0,1562.0,0.11412268188302425
-73.93960833,40.804365,2021-07-24 15:56:00,1.003843499,Manhattan,23.355718097398306,11299,98.47544030445172,52.72650783810114,57.85985146947215,5.1333436313710035,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.34950684,0.2720000147819519,1253.0,1376.0,1253.0,1376.0,1378.0,1378.0,1564.0,1564.0,1564.0,1564.0,0.06394557823129252
-73.93956,40.80434333,2021-07-24 15:56:00,1.001679784,Manhattan,19.725612642166244,11281,98.46201577874302,52.73884502794287,57.81982826571276,5.080983237769895,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.233294160000014,0.2720000147819519,1253.0,1376.0,1253.0,1376.0,1378.0,1378.0,1564.0,1564.0,1564.0,1564.0,0.06394557823129252
-73.93951667,40.80432,2021-07-24 15:56:00,1.001679784,Manhattan,17.16929538302029,11258,98.44341801385681,52.70728888888889,57.78576539751733,5.078476508628445,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.233294160000014,0.2720000147819519,1253.0,1252.0,1253.0,1252.0,1612.0,1612.0,2000.0,2000.0,2000.0,2000.0,0.23001230012300122
-73.93947833,40.804305,2021-07-24 15:56:00,1.001679784,Manhattan,16.013472346474433,11249,98.40136901057872,52.729472466862376,57.79002061462325,5.060548147760874,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.233294160000014,0.2720000147819519,1212.0,1266.0,1212.0,1266.0,1436.0,1436.0,1866.0,1866.0,1866.0,1866.0,0.19157088122605365
-73.939445,40.80430667,2021-07-24 15:56:00,1.001679784,Manhattan,16.349152716389035,11243,98.40309525927243,52.7652870493992,57.76462977876547,4.999342729366269,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.233294160000014,0.2720000147819519,1212.0,1266.0,1212.0,1266.0,1436.0,1436.0,1866.0,1866.0,1866.0,1866.0,0.19157088122605365
-73.939415,40.80429667,2021-07-24 15:56:00,1.003843499,Manhattan,17.00880706949021,11234,98.36425137974007,52.741047568145376,57.736050993358276,4.995003425212899,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.233294160000014,0.2720000147819519,1212.0,1352.0,1212.0,1352.0,1676.0,1676.0,2032.0,2032.0,2032.0,2032.0,0.20094562647754138
-73.93923333,40.80421833,2021-07-24 15:57:00,1.010334643,Manhattan,29.785289921525354,11163,98.33243751679656,52.61568803227252,57.58893025948454,4.973242227212014,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.30849060000003,0.2720000147819519,1212.0,1886.0,1212.0,1886.0,2104.0,2104.0,2426.0,2426.0,2426.0,2426.0,0.12523191094619665
-73.93918167,40.804195,2021-07-24 15:57:00,1.003843499,Manhattan,33.98768477614932,11159,98.32592526212026,52.61725405793202,57.56637655682092,4.949122498888888,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.30849060000003,0.2720000147819519,1212.0,1886.0,1212.0,1886.0,2104.0,2104.0,2426.0,2426.0,2426.0,2426.0,0.12523191094619665
-73.939125,40.80417167,2021-07-24 15:57:00,1.003843499,Manhattan,32.0502700908333,11136,98.30603448275862,52.6082854061826,57.50338739957315,4.895101993390545,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.30849060000003,0.2720000147819519,1212.0,1512.0,1212.0,1512.0,1806.0,1806.0,2048.0,2048.0,2048.0,2048.0,0.15056179775280898
-73.93881333,40.80405667,2021-07-24 15:57:00,1.010334643,Manhattan,7.7867918474757145,11042,98.24225683752944,52.6615914446257,57.31020229628693,4.648610851661229,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.60585834000005,0.2720000147819519,1362.0,1250.0,1362.0,1250.0,1422.0,1422.0,1458.0,1458.0,1458.0,1458.0,0.07680945347119646
-73.93861667,40.80402,2021-07-24 15:57:00,1.01478228,Manhattan,11.459961999861198,10958,98.2057857273225,52.67616438356164,57.28481042375799,4.608646040196349,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.71523497999999,0.2720000147819519,1362.0,1132.0,1362.0,1132.0,1178.0,1178.0,1260.0,1260.0,1260.0,1260.0,0.05351170568561873
-73.938595,40.80400333,2021-07-24 15:57:00,1.01478228,Manhattan,11.099374816106028,10945,98.20484239378712,52.64944683185517,57.247539686193655,4.5980928543384865,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.71523497999999,0.2720000147819519,1362.0,1132.0,1362.0,1132.0,1178.0,1178.0,1260.0,1260.0,1260.0,1260.0,0.05351170568561873
-73.93857333,40.803985,2021-07-24 15:57:00,1.01478228,Manhattan,9.334190151937035,10935,98.20457247370828,52.59467374393704,57.235177686548916,4.640503942611875,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.43153932000001,0.2720000147819519,1362.0,1132.0,1362.0,1132.0,1178.0,1178.0,1260.0,1260.0,1260.0,1260.0,0.05351170568561873
-73.93855,40.80396667,2021-07-24 15:57:00,1.012618565,Manhattan,7.9153706086135776,10927,98.19337421067081,52.558842384833774,57.23091602352964,4.672073638695848,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.43153932000001,0.2720000147819519,1362.0,1132.0,1362.0,1132.0,1178.0,1178.0,1260.0,1260.0,1260.0,1260.0,0.05351170568561873
-73.93852833,40.80394833,2021-07-24 15:57:00,1.012618565,Manhattan,7.208723332268659,10915,98.18900595510765,52.56312459888145,57.23071840337857,4.667593804497114,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.43153932000001,0.2720000147819519,1362.0,1064.0,1362.0,1064.0,1138.0,1138.0,1214.0,1214.0,1214.0,1214.0,0.06584723441615452
-73.93840333,40.803835,2021-07-24 15:57:00,1.016945994,Manhattan,4.1616687556931415,10852,98.15785108735717,52.463389893028406,57.22754078819532,4.764150895166912,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.45546546000003,0.2720000147819519,1362.0,2082.0,1362.0,2082.0,2148.0,2148.0,2326.0,2326.0,2326.0,2326.0,0.05535390199637023
-73.93835167,40.803815,2021-07-24 15:57:00,1.016945994,Manhattan,4.214918104916777,10832,98.1573116691285,52.4410569105691,57.21972252516907,4.778665614599963,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.45546546000003,0.2720000147819519,1362.0,2180.0,1362.0,2180.0,2114.0,2114.0,2366.0,2366.0,2366.0,2366.0,0.0409150901891773
-73.93828833,40.80378833,2021-07-24 15:57:00,1.01478228,Manhattan,4.318365043340978,10814,98.18457555021268,52.44262446788821,57.18263084125486,4.740006373366648,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.45546546000003,0.2720000147819519,1362.0,2180.0,1362.0,2180.0,2114.0,2114.0,2366.0,2366.0,2366.0,2366.0,0.0409150901891773
-73.93822667,40.80376,2021-07-24 15:57:00,1.01478228,Manhattan,4.776525897490476,10781,98.1920972080512,52.43423373247935,57.15889203856956,4.724658306090225,21.08,9.079999999999998,12.0,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,38.45546546000003,0.2720000147819519,1712.0,1524.0,1712.0,1524.0,1570.0,1570.0,1720.0,1720.0,1720.0,1720.0,0.06041923551171394
